#sourceid, RA, Dec, l, b, amplP2P, t0PSPL, u0PSPL, tEPSPL, G0PSPL, fsPSPL, chidofPSPL, t0Par, u0Par, tEPar, piENPar, piEEPar, G0Par, fsPar,  chidofPar,t0PSPL_0, u0PSPL_0, tEPSPL_0, chi2PSPL_0, chidofPSPL_0,t0PSPL_1, u0PSPL_1, tEPSPL_1, chi2PSPL_1, chidofPSPL_1,t0PSPL_2, u0PSPL_2, tEPSPL_2, chi2PSPL_2, chidofPSPL_2,t0PSPL_3, u0PSPL_3, tEPSPL_3, chi2PSPL_3, chidofPSPL_3,t0Par_0, u0Par_0, tEPar_0, piENpar_0, piEEPar_0, chi2Par_0, chidofPar_0,t0Par_1, u0Par_1, tEPar_1, piENpar_1, piEEPar_1, chi2Par_1, chidofPar_1,t0Par_2, u0Par_2, tEPar_2, piENpar_2, piEEPar_2, chi2Par_2, chidofPar_2,t0Par_3, u0Par_3, tEPar_3, piENpar_3, piEEPar_3, chi2Par_3, chidofPar_3
5931393098987729024, 246.218263, -56.272941, 329.490239, -4.837243,0.589399,2457530.851637, 0.601952, 57.784931, 18.913278, 0.994398, 0.073045,2457551.430912, -0.623481, 103.709199, 0.431373, 0.741170, 18.911803, 1.005496, 0.099036,2457530.85, 0.602, 57.78, 5.55, 0.07,2457530.07, -0.623, 58.85, 5.82, 0.08,0.00, 0.000, 0.00, 0.00, 0.00,0.00, 0.000, 0.00, 0.00, 0.00,2457551.43, -0.623, 103.71, 0.431, 0.741, 7.33, 0.10,2457633.36, -0.509, 223.57, -0.932, 0.924, 9.53, 0.13,2457674.25, 0.566, 336.40, -0.912, -0.696, 15.36, 0.21,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
3388787058343659648, 78.142045, 13.450565, 188.980128, -14.825171,0.657812,2458003.441533, 0.044554, 376.815474, 18.956061, 0.709696, 0.624419,2458097.948287, 0.004079, 606.320900, -0.416582, -0.094551, 18.923970, 0.546839, 1.647679,2458003.44, 0.045, 376.82, 38.71, 0.62,2455008.34, -0.224, 141.52, 230.39, 3.72,0.00, 0.000, 0.00, 0.00, 0.00,0.00, 0.000, 0.00, 0.00, 0.00,2458097.95, 0.004, 606.32, -0.417, -0.095, 98.86, 1.65,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
5599913394301352832, 116.093204, -28.443410, 243.999677, -2.179773,2.692743,2457879.882374, 0.223203, 95.441460, 18.995582, 1.906698, 17.878526,2457881.111624, -0.088782, 80.749640, 0.237743, 0.082842, 18.944672, 0.978177, 0.553609,2457879.88, 0.223, 95.44, 8849.87, 17.88,2457883.73, 0.221, 80.81, 8945.21, 18.07,2457884.62, 0.218, 80.98, 8992.85, 18.17,2457880.03, 0.233, 82.21, 9317.73, 18.82,2457881.11, -0.089, 80.75, 0.238, 0.083, 272.93, 0.55,2457881.85, 0.100, 116.41, 0.996, 0.472, 606.13, 1.23,2457950.40, 0.035, 692.51, 0.997, -0.997, 1157.56, 2.35,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
4053379891096922496, 264.381450, -34.299910, 354.535704, -1.371640,0.474704,2457591.718049, 0.598795, 82.651361, 18.968141, 1.089132, 0.905234,2457583.776110, -0.537908, 87.497176, -0.140930, 0.018100, 18.968101, 1.084241, 0.918809,2457591.69, -0.599, 82.69, 712.41, 0.91,2457591.72, 0.599, 82.65, 712.42, 0.91,2454609.76, -0.304, 21.50, 47905.48, 60.87,0.00, 0.000, 0.00, 0.00, 0.00,2457583.78, -0.538, 87.50, -0.141, 0.018, 721.27, 0.92,2457603.86, 0.743, 105.38, -0.523, -0.186, 1261.91, 1.61,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
4167774244713700864, 262.492173, -8.165978, 15.943522, 13.995152,0.733924,2457142.976035, 0.508282, 48.614086, 18.971578, 0.979916, 0.064633,2457141.088376, 0.563773, 53.818732, -0.326244, 0.750321, 18.971534, 1.004511, 0.065510,2457142.98, 0.508, 48.61, 8.34, 0.06,2457155.85, 0.184, 48.11, 10.43, 0.08,2457150.31, -0.091, 39.20, 13.18, 0.10,2457128.28, -0.757, 43.45, 22.37, 0.17,2457141.09, 0.564, 53.82, -0.326, 0.750, 8.32, 0.07,2457134.53, 0.581, 38.60, -0.367, -0.666, 8.87, 0.07,2457405.42, 0.589, 815.73, -0.955, 0.965, 23.89, 0.19,2456691.26, 0.450, 786.57, -0.923, -0.881, 28.94, 0.23
4063248759576423936, 271.553269, -26.850217, 4.093542, -2.881835,0.361141,2457176.375031, -0.385996, 90.035201, 18.969028, 0.697058, 20.733745,2457169.329979, 0.201406, 72.371010, -0.135636, 0.155726, 18.965571, 0.651102, 20.710902,2457176.38, 0.386, 90.02, 547080.59, 20.73,2457176.38, -0.386, 90.04, 547080.59, 20.73,2458721.64, -1.482, 953.91, 897532.55, 34.02,2454506.88, 0.610, 2.47, 898715.14, 34.06,2457169.33, 0.201, 72.37, -0.136, 0.156, 546436.45, 20.71,2457166.43, -0.229, 69.65, 0.117, 0.185, 546464.10, 20.71,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
5858050858769509888, 201.183564, -65.170390, 306.420640, -2.524427,1.274733,2457024.731452, 0.420550, 104.223443, 19.081654, 1.104119, 0.997268,2456916.428676, 0.265388, 431.322992, -0.851052, -0.471287, 19.056028, 1.018114, 0.718319,2457024.73, 0.421, 104.22, 294.19, 1.00,2457022.39, 0.422, 102.40, 295.39, 1.00,2457025.73, 0.448, 95.94, 310.43, 1.05,2457036.84, -0.644, 61.10, 787.19, 2.67,2457015.45, -0.333, 121.80, 0.619, 0.219, 198.09, 0.68,2456782.48, -0.180, 772.63, 0.537, -0.930, 208.67, 0.71,2456916.43, 0.265, 431.32, -0.851, -0.471, 210.47, 0.72,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
4041281792784924928, 265.690801, -35.541915, 354.051460, -2.940366,1.986101,2457090.589902, 0.061984, 67.532245, 19.082951, 0.938602, 0.872993,2457090.254567, -0.064384, 65.200434, -0.169004, 0.098357, 19.083425, 0.941818, 0.798195,2457090.59, 0.062, 67.53, 836.33, 0.87,2457090.59, -0.062, 67.53, 836.33, 0.87,2458477.45, 1.490, 997.34, 287658.50, 300.27,2459208.96, -1.487, 994.43, 287921.74, 300.54,2457090.25, -0.064, 65.20, -0.169, 0.098, 763.07, 0.80,2457122.01, 0.048, 318.74, -0.950, 0.938, 56027.03, 58.61,2457131.84, 0.036, 372.41, -0.934, 0.974, 56267.54, 58.86,2457116.67, 0.073, 288.55, -0.998, -0.974, 58775.53, 61.48
4060231733966232704, 264.479049, -28.558899, 359.428829, 1.633203,0.704862,2457514.188785, 0.368944, 52.353355, 19.067342, 0.502553, 71.629897,2457515.707356, 0.377514, 52.686251, 0.998980, -0.533312, 19.069849, 0.547601, 69.368415,2457514.19, 0.369, 52.35, 150995.82, 71.63,2457513.48, -0.329, 60.49, 155332.25, 73.69,2457500.93, -0.717, 58.50, 210066.90, 99.65,2457500.77, -0.715, 59.99, 210295.43, 99.76,2457515.71, 0.378, 52.69, 0.999, -0.533, 146089.88, 69.37,2457521.52, -0.341, 63.42, 0.998, -0.997, 146570.31, 69.60,2458028.66, -0.045, 937.02, -0.968, 0.961, 232559.55, 110.43,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
5937557472277641088, 251.729583, -50.215148, 336.204220, -3.208930,1.481126,2457193.016489, 0.843473, 41.192579, 19.104091, 5.461007, 2.765258,2457206.332348, -0.580997, 47.737375, 0.590463, 0.404238, 19.104417, 6.673229, 2.782426,2457193.02, 0.843, 41.19, 550.29, 2.77,2457193.10, -0.843, 41.31, 550.30, 2.77,0.00, 0.000, 0.00, 0.00, 0.00,0.00, 0.000, 0.00, 0.00, 0.00,2457192.37, 0.988, 46.18, 0.560, 0.232, 546.93, 2.78,2457206.33, -0.581, 47.74, 0.590, 0.404, 548.14, 2.78,2457254.13, 0.039, 87.80, -0.813, -0.983, 600.50, 3.05,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
4041943836257278464, 266.880218, -33.280728, 356.495833, -2.601877,0.768125,2457104.196840, 0.563591, 54.330183, 19.107839, 0.995857, 0.856575,2457103.300253, -0.562676, 59.966247, 0.304627, 0.048367, 19.108034, 0.991721, 0.863539,2457104.20, 0.564, 54.33, 649.28, 0.86,2457094.14, -0.761, 97.47, 4669.43, 6.16,2457093.58, -0.761, 97.60, 4673.13, 6.17,2457094.39, -0.761, 97.35, 4675.29, 6.17,2457103.30, -0.563, 59.97, 0.305, 0.048, 652.84, 0.86,2457225.49, -0.572, 748.00, 0.996, 0.994, 1235.93, 1.63,2457696.81, 0.075, 993.58, -0.995, 0.997, 2104.54, 2.78,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
5964077937551918720, 254.819315, -45.087891, 341.495583, -1.578237,1.455060,2457248.805281, -0.369266, 91.433524, 19.129093, 1.340684, 4.404596,2457249.251245, -0.198286, 74.921509, -0.396371, 0.398458, 19.080623, 0.999717, 1.161387,2457248.81, -0.369, 91.43, 1039.48, 4.40,2457247.20, -0.369, 89.65, 1043.27, 4.42,2457248.97, -0.369, 94.97, 1057.43, 4.48,2457257.47, -0.369, 133.44, 1572.33, 6.66,2457249.25, -0.198, 74.92, -0.396, 0.398, 271.76, 1.16,2457248.73, -0.206, 76.90, -0.398, 0.380, 282.20, 1.21,2457249.83, -0.207, 78.14, -0.412, 0.414, 285.49, 1.22,2457231.27, 0.138, 140.44, 0.975, 0.986, 352.25, 1.51
5874827413327237888, 224.587856, -61.586997, 317.435573, -2.342167,1.781210,2457249.653034, 0.196145, 66.183899, 19.167684, 1.078148, 0.652260,2457247.667610, -0.163340, 64.967244, 0.104082, -0.215503, 19.161119, 1.069585, 0.555707,2457249.65, 0.196, 66.18, 215.90, 0.65,2457251.45, -0.219, 77.98, 276.27, 0.83,2457251.72, -0.219, 78.31, 278.48, 0.84,2457251.47, -0.230, 75.48, 281.83, 0.85,2457247.67, -0.163, 64.97, 0.104, -0.216, 182.83, 0.56,2457110.66, -0.098, 691.82, -0.974, 0.972, 258.00, 0.78,2457149.94, 0.156, 603.96, 0.954, 0.969, 263.86, 0.80,2457445.89, -0.110, 916.13, 0.961, -0.964, 348.93, 1.06
4040104834334974336, 265.857644, -37.096908, 352.794352, -3.868460,0.456027,2457127.838498, -1.070337, 45.292987, 19.164479, 1.130793, 0.846448,2457124.826665, -1.073924, 64.275233, 0.784463, -0.295237, 19.164898, 1.135940, 0.852242,2457127.75, 1.070, 45.07, 382.57, 0.85,2457127.84, -1.070, 45.29, 382.59, 0.85,2457261.51, 1.466, 957.65, 1909.25, 4.22,2457278.56, 1.458, 974.27, 1915.36, 4.24,2457124.83, -1.074, 64.28, 0.784, -0.295, 383.51, 0.85,2456787.22, -0.499, 356.17, 0.957, -0.947, 394.28, 0.88,2456852.60, 0.997, 629.46, -0.971, -0.982, 423.37, 0.94,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
4041972281959897216, 267.184827, -33.102290, 356.780379, -2.728480,0.593906,2457221.894090, -0.683793, 61.958561, 19.198994, 0.863411, 1.029080,2457194.224361, -1.016402, 52.940836, -0.760507, 0.526629, 19.197641, 0.964728, 0.987304,2457221.95, 0.683, 61.82, 750.19, 1.03,2457221.89, -0.684, 61.96, 750.20, 1.03,2457232.89, 1.169, 501.20, 12197.29, 16.73,2459740.68, 1.483, 994.12, 17086.57, 23.44,2457194.22, -1.016, 52.94, -0.761, 0.527, 717.77, 0.99,2457230.38, 0.863, 76.94, 0.399, -0.204, 754.11, 1.04,2457273.05, 1.087, 155.43, 0.848, -0.491, 1311.38, 1.80,2457371.07, -0.224, 167.47, -0.998, -0.998, 1649.46, 2.27
4041682221271752576, 267.746004, -33.971736, 356.271627, -3.575051,0.186383,2457620.089451, -1.219400, 38.317730, 19.208641, 1.026039, 5.405044,2457618.757046, -0.826508, 22.070693, -0.270061, -0.088787, 19.203201, 0.984416, 4.961338,2457620.09, -1.219, 38.32, 12691.04, 5.41,2459582.70, 1.450, 973.36, 16568.73, 7.06,2459592.73, -1.448, 974.46, 16568.78, 7.06,2454528.60, 0.325, 69.02, 16782.29, 7.15,2457618.76, -0.827, 22.07, -0.270, -0.089, 11639.30, 4.96,2456734.73, -0.259, 904.17, 0.996, 0.997, 12904.47, 5.50,2458609.24, -0.027, 966.77, -0.987, -0.977, 13082.34, 5.58,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
4067117086266567680, 266.158414, -25.920360, 2.459098, 1.760050,2.187183,2456900.845378, 0.308605, 25.459216, 19.277112, 1.451395, 1.785922,2456900.966323, 0.304835, 24.769762, 0.068571, 0.310613, 19.277088, 1.465647, 1.800365,2456900.85, 0.309, 25.46, 251.82, 1.79,2456900.84, -0.309, 25.47, 251.82, 1.79,0.00, 0.000, 0.00, 0.00, 0.00,0.00, 0.000, 0.00, 0.00, 0.00,2456900.97, 0.305, 24.77, 0.069, 0.311, 250.25, 1.80,2456900.53, -0.317, 25.90, -0.887, 0.798, 291.43, 2.10,2456897.88, -0.499, 48.77, -0.989, -0.746, 2055.40, 14.79,2456813.94, -0.301, 281.01, -0.999, 0.999, 3218.07, 23.15
4061109904516035840, 265.505414, -26.207495, 1.906678, 2.108928,0.792347,2457841.292749, -0.007598, 67.923703, 19.343306, 0.147812, 374.123990,2457841.595667, 0.029391, 81.209227, 0.999952, -0.212358, 19.340938, 0.148484, 353.400262,2457841.29, -0.008, 67.92, 1236479.79, 374.12,2457841.30, 0.005, 110.78, 1289981.53, 390.31,2457841.30, 0.005, 110.78, 1289982.79, 390.31,2457841.30, 0.005, 110.77, 1289989.29, 390.31,2457841.60, 0.029, 81.21, 1.000, -0.212, 1167281.07, 353.40,2457841.94, 0.015, 82.32, 1.000, -0.221, 1167403.85, 353.44,2457841.68, -0.030, 81.78, -1.000, -0.329, 1168878.68, 353.88,2457842.03, -0.016, 82.93, -1.000, -0.337, 1168920.87, 353.90
5962697054058763776, 263.973711, -36.692794, 352.337710, -2.376707,0.535037,2457306.263328, -0.958760, 70.148622, 19.229583, 1.230009, 0.752531,2457311.690663, -0.911946, 78.786855, -0.115436, -0.010967, 19.230643, 1.118647, 0.735182,2457306.26, -0.959, 70.15, 303.27, 0.75,2457299.76, 1.267, 82.51, 621.88, 1.54,2458771.46, -1.480, 981.52, 2168.58, 5.38,2458921.93, 1.430, 948.32, 2178.82, 5.41,2457311.69, -0.912, 78.79, -0.115, -0.011, 294.81, 0.74,2457297.20, 0.970, 75.64, 0.306, 0.024, 311.63, 0.78,2457897.03, -0.691, 845.27, 0.905, -0.955, 397.50, 0.99,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
4041546122348486912, 266.952167, -34.596326, 355.397775, -3.331176,0.648899,2456925.468051, 0.387936, 25.994577, 19.204474, 0.964392, 7.372085,2456926.919805, -0.381562, 22.422590, -0.163995, 0.969819, 19.204447, 1.062569, 7.357167,2456925.47, 0.388, 25.99, 73204.80, 7.37,2456926.07, -0.858, 19.24, 84700.31, 8.53,2456845.15, -1.490, 979.13, 96438.83, 9.71,2454828.67, -1.031, 8.35, 96915.48, 9.76,2456926.92, -0.382, 22.42, -0.164, 0.970, 73041.95, 7.36,2456923.80, 0.430, 30.51, 0.288, -0.109, 73727.83, 7.43,2457377.03, -0.282, 808.52, 0.989, -0.956, 82568.02, 8.32,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
5865115878111729408, 200.731641, -63.774884, 306.402472, -1.115523,0.745478,2457223.358289, -0.638678, 55.078291, 19.242600, 1.020506, 1.267804,2457734.422055, 0.274067, 870.395446, 0.868460, -0.785659, 19.239673, 0.944163, 1.329712,2457223.36, -0.639, 55.08, 325.83, 1.27,2457237.39, 1.358, 216.95, 705.13, 2.74,2454940.59, 0.149, 79.45, 901.10, 3.51,2459440.30, 0.079, 117.59, 901.29, 3.51,2457425.81, -0.613, 736.89, -0.814, -0.803, 337.64, 1.32,2457063.71, 0.646, 786.44, 0.932, 0.802, 337.71, 1.32,2457734.42, 0.274, 870.40, 0.868, -0.786, 339.08, 1.33,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
5875465478011284608, 229.130402, -61.072848, 319.583165, -2.982106,0.538307,2457479.294540, -0.678398, 64.690635, 19.281518, 0.950490, 1.094382,2457562.314050, -0.194670, 155.039678, -0.302442, 0.706349, 19.280948, 0.698651, 1.344122,2457479.29, -0.678, 64.69, 295.48, 1.09,2457479.28, 0.679, 64.70, 295.49, 1.09,2459555.82, 0.231, 22.75, 1471.47, 5.45,0.00, 0.000, 0.00, 0.00, 0.00,2457562.31, -0.195, 155.04, -0.302, 0.706, 360.22, 1.34,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
6029920267243932288, 256.434049, -28.985095, 355.079178, 7.209763,0.808385,2457836.894405, 0.431031, 107.319129, 19.285061, 1.083194, 0.759811,2457885.810231, 0.002718, 167.120101, 0.481066, 0.292486, 19.290746, 0.993421, 1.067939,2457836.89, 0.431, 107.32, 116.25, 0.76,2457836.84, -0.433, 108.39, 116.30, 0.76,2454867.87, 0.164, 83.85, 4128.80, 26.99,0.00, 0.000, 0.00, 0.00, 0.00,2457874.23, 0.104, 134.90, -0.514, 0.146, 115.41, 0.76,2457885.81, 0.003, 167.12, 0.481, 0.292, 161.26, 1.07,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
5861063421844974464, 190.351235, -64.905909, 301.867759, -2.054894,1.456483,2457442.313758, -0.064032, 45.175527, 19.312454, 1.054138, 0.794421,2457442.190968, -0.077237, 45.674439, -0.258806, -0.450373, 19.320982, 1.059433, 0.754572,2457442.31, -0.064, 45.18, 237.53, 0.79,2457442.32, 0.064, 45.21, 237.54, 0.79,2459658.90, -0.135, 78.52, 37016.86, 123.80,0.00, 0.000, 0.00, 0.00, 0.00,2457442.19, -0.077, 45.67, -0.259, -0.450, 224.11, 0.75,2457443.69, 0.044, 74.04, -0.980, -0.710, 2919.76, 9.83,2457464.65, -0.019, 211.57, -0.992, 0.993, 11300.30, 38.05,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
4254536642846675200, 285.175103, -4.879151, 29.635559, -4.278954,0.960116,2457180.171891, -0.167915, 124.039339, 19.350669, 0.896531, 0.760571,2457182.547716, 0.112552, 125.297948, -0.101759, 0.112926, 19.342256, 0.876892, 0.845670,2457180.17, -0.168, 124.04, 130.06, 0.76,2457180.32, 0.168, 123.93, 130.07, 0.76,2454362.28, 1.073, 891.34, 3449.23, 20.17,2454558.46, -1.069, 911.73, 3449.25, 20.17,2457177.09, -0.176, 116.71, -0.010, 0.059, 129.37, 0.77,2457182.55, 0.113, 125.30, -0.102, 0.113, 142.92, 0.85,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
5967486075708158464, 251.527205, -43.560582, 341.182834, 1.210971,0.565499,2457111.009839, -0.795554, 112.670105, 19.358335, 0.962592, 1.131031,2456780.411265, -0.121661, 483.668847, 0.380501, -0.186812, 19.385569, 0.869268, 1.223917,2457111.01, -0.796, 112.67, 238.65, 1.13,2457110.82, 0.795, 112.63, 238.66, 1.13,0.00, 0.000, 0.00, 0.00, 0.00,0.00, 0.000, 0.00, 0.00, 0.00,2456780.41, -0.122, 483.67, 0.381, -0.187, 255.80, 1.22,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
4060931336940814848, 264.649756, -27.264659, 0.604294, 2.196807,0.330193,2457559.344637, -0.631993, 48.678272, 19.337045, 1.745865, 134.366367,2457345.781235, -0.081479, 147.323456, -0.070369, -0.631278, 19.358976, 2.233026, 103.873381,2457559.34, -0.632, 48.68, 351368.05, 134.37,2457558.21, -0.655, 41.51, 351715.10, 134.50,2457556.63, -0.652, 41.08, 351871.94, 134.56,2457552.33, 1.287, 88.64, 467638.49, 178.83,2457345.78, -0.081, 147.32, -0.070, -0.631, 271421.14, 103.87,2457347.80, 0.107, 146.53, -0.152, -0.619, 271422.85, 103.87,2458943.17, 1.484, 985.04, -0.583, 0.683, 272049.14, 104.11,2458951.53, -1.484, 986.66, 0.708, 0.543, 272061.54, 104.12
4068560848199951360, 267.414258, -23.578175, 5.054788, 1.996469,0.568094,2457833.380397, -0.620349, 52.999927, 19.492337, 0.928376, 10.805495,2457850.417384, -0.733058, 39.508359, -0.975033, -0.809925, 19.513393, 0.810244, 10.658871,2457833.38, -0.620, 53.00, 17191.54, 10.81,2457833.19, 0.624, 53.70, 17193.02, 10.81,2457832.48, 0.605, 55.01, 17220.28, 10.82,2454618.46, 1.145, 58.36, 33253.54, 20.90,2457850.42, -0.733, 39.51, -0.975, -0.810, 16936.95, 10.66,2457850.01, 0.732, 39.97, 0.972, -0.738, 16939.03, 10.66,2457825.68, -0.496, 59.42, 0.471, -0.986, 17001.68, 10.70,2457825.60, 0.495, 59.45, -0.441, -0.985, 17005.15, 10.70
4041946924392819712, 267.111973, -33.427434, 356.469803, -2.843374,0.791103,2457864.179756, 0.523348, 32.670297, 19.447083, 0.722281, 53.424651,2457865.559739, -0.531682, 34.538031, 0.983369, -0.973508, 19.455021, 0.708679, 53.353877,2457864.18, 0.523, 32.67, 202853.40, 53.42,2457860.93, -0.645, 48.00, 207199.85, 54.57,2457809.21, -1.405, 317.70, 237130.98, 62.45,2454502.23, -0.082, 59.45, 239494.41, 63.07,2457866.59, 0.538, 31.68, 0.783, -0.725, 202470.10, 53.35,2457866.52, 0.536, 31.59, 0.752, -0.728, 202472.59, 53.35,2457865.56, -0.532, 34.54, 0.983, -0.974, 202477.96, 53.35,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
5875751076156980096, 232.140202, -60.255490, 321.266976, -3.102419,1.144066,2457272.238838, 0.258356, 77.085913, 19.558498, 1.015397, 0.819178,2457245.515118, -0.170056, 137.270834, -0.588627, -0.114440, 19.550098, 0.897969, 0.857634,2457272.24, 0.258, 77.09, 191.69, 0.82,2457276.11, -0.505, 100.84, 398.21, 1.70,2454573.90, 0.070, 325.90, 1198.08, 5.12,2459463.21, -0.155, 89.24, 1198.09, 5.12,2457243.54, 0.099, 142.96, 0.148, 0.949, 188.19, 0.81,2457245.52, -0.170, 137.27, -0.589, -0.114, 198.97, 0.86,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
5932671414400913024, 240.712735, -54.719596, 328.297537, -1.564361,0.778424,2457213.763503, 0.667536, 73.366672, 19.819132, 0.999839, 1.211193,2457329.598915, -0.594381, 751.634076, -0.825124, 0.350150, 19.816987, 0.856747, 1.310940,2457213.75, -0.667, 73.15, 328.22, 1.21,2457213.76, 0.668, 73.37, 328.23, 1.21,2459525.82, -0.174, 104.02, 1057.49, 3.90,0.00, 0.000, 0.00, 0.00, 0.00,2456633.20, -0.053, 867.09, 0.865, 0.910, 331.92, 1.23,2457202.05, 0.642, 797.80, 0.765, -0.807, 333.59, 1.24,2457329.60, -0.594, 751.63, -0.825, 0.350, 352.64, 1.31,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
4066693121448848384, 272.705133, -22.615540, 8.309059, -1.748159,3.823059,2457860.245422, -0.000038, 200.078764, 19.588314, 0.896091, 12.132720,2457860.852673, -0.000326, 174.981963, -0.014598, -0.062819, 19.598474, 0.949087, 11.921014,2457860.25, -0.000, 200.08, 5872.24, 12.13,2454479.02, 0.022, 71.97, 49640.69, 102.56,0.00, 0.000, 0.00, 0.00, 0.00,0.00, 0.000, 0.00, 0.00, 0.00,2457860.85, -0.000, 174.98, -0.015, -0.063, 5745.93, 11.92,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
4252208083428417024, 283.426009, -7.104679, 26.857130, -3.734292,1.618059,2456948.030994, 0.233607, 263.225194, 19.639539, 0.877212, 1.045893,2456952.329192, 0.222043, 300.049936, 0.087945, 0.062322, 19.642236, 0.876334, 1.004747,2456948.03, 0.234, 263.23, 158.98, 1.05,2456969.19, -0.197, 279.58, 211.50, 1.39,2456925.73, -0.289, 216.65, 251.12, 1.65,2456919.87, -0.281, 217.45, 262.15, 1.72,2456952.33, 0.222, 300.05, 0.088, 0.062, 150.71, 1.00,2456949.81, -0.226, 258.95, -0.023, 0.030, 154.79, 1.03,2457016.81, 0.003, 332.95, 0.250, 0.177, 163.38, 1.09,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
5338268560822425472, 162.243711, -60.313916, 288.320961, -0.963415,0.495531,2457837.680571, 0.823272, 168.925935, 19.835508, 0.939092, 0.908371,2457603.129321, -0.371671, 778.057741, 0.141544, -0.076778, 19.863537, 0.337738, 5.846087,2457837.45, -0.824, 167.56, 206.18, 0.91,2457837.68, 0.823, 168.93, 206.20, 0.91,2454749.32, -0.046, 55.32, 585.31, 2.58,0.00, 0.000, 0.00, 0.00, 0.00,2457603.13, -0.372, 778.06, 0.142, -0.077, 1315.37, 5.85,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
4203879874428941568, 283.880321, -8.321598, 25.972072, -4.685333,0.586050,2457685.268937, -0.408206, 32.092444, 19.842067, 0.820138, 1.026703,2457680.421590, -0.386562, 43.519088, -0.831391, -0.849584, 19.842428, 0.753485, 1.081438,2457685.31, 0.408, 32.00, 163.24, 1.03,2457685.27, -0.408, 32.09, 163.25, 1.03,0.00, 0.000, 0.00, 0.00, 0.00,0.00, 0.000, 0.00, 0.00, 0.00,2457680.42, -0.387, 43.52, -0.831, -0.850, 169.79, 1.08,2457680.69, 0.387, 44.35, 0.617, -0.816, 170.08, 1.08,2457431.06, 0.198, 639.91, 0.943, 0.940, 252.16, 1.61,2457519.72, -0.389, 772.05, -0.935, 0.951, 257.67, 1.64
4058624355438550400, 262.555268, -30.248744, 357.099002, 2.124872,1.535029,2457680.457375, -0.273266, 145.478862, 19.896733, 0.962792, 1.056792,2457681.065976, -0.271111, 143.599865, 0.008134, 0.018601, 19.895565, 0.953603, 1.061706,2457680.46, -0.273, 145.48, 629.85, 1.06,2457680.46, 0.273, 145.55, 629.85, 1.06,2454506.49, 0.025, 44.80, 53644.59, 90.01,0.00, 0.000, 0.00, 0.00, 0.00,2457681.07, -0.271, 143.60, 0.008, 0.019, 630.65, 1.06,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
